Label,Tweet
2,RT USER: USER Manis cuman di awal. Butut Goblog!!!!! #SolerOut #HerjosOut'
1,RT USER: Kapten tim kalian nangis dipertandingan terakhir gara2 gagal menang. Kapten tim kami saat pertandingan lawan tim kalian d\xe2\x80\xa6'
2,RT USER: Asli punya USER \nMw mnta video/foto kontol gua lgi? Ini\nnmor WA gua +6289637850869\nTonton bgian terakhirnya b\xe2\x80\xa6'
2,"RT USER: USER Preman kampungan monyong putih kok dikasih panggung merusak acara, enek liatnya'"
2,RT USER: CENGENG LU TAI URL
2,RT USER: Kalau aku cantik tapi memek ku coklat kamu masih doyan gak?\n\n#ngentot #memek #kontol #sange #pagicrot'
2,"RT USER: Ya Gustiiii... Apakah ini yang dinamakan brengsek? \nBegitu nemu ai konfrontir aja langsung:\n""Baek2 ketauan istri lhoo""\nApa\xe2\x80\xa6'"
2,"RT USER: aliansi dajjal freemason membuat gaduh disekte indonesia- meluncurkan tokoh"" perpartaian untuk berteriak menghina islam,\xe2\x80\xa6'"
2,RT USER: Brondong 2 #kontol #brondong #kontollokal #prank #straight #kontolbrondong URL
2,RT USER: Yeyy hari ini dpat cogan d azar \xf0\x9f\x98\x98\xf0\x9f\x98\x98 #brondonglokal #kontollokal #kontol #kontolbrondong #prank URL
1,"RT USER: Aku tuh gimana ya. Merasa lebih berdosa aja kalo misal okelah menikah muda, tapi anak cucuku kelak susah makan, susah idup,\xe2\x80\xa6'"
2,RT USER: monyet lu songong. URL
2,"RT USER: USER \nUSER \nUSER \nkalau kunyuk ini tidak ditindak,pemerintah dan pak JKW pantas disebut lemah?\nUSER\xe2\x80\xa6'"
2,RT USER: YA ALLAH INI XL GAK KURANG KAMPRET LAGI APA KONEKSINYA? USER'
2,"RT USER: si cantik jago ngemut alias nyepong kontol , toketnya keliatan , jadi bikin sange , pengen juga dong kontol kaya gitu .\xe2\x80\xa6'"
2,RT USER: USER Arseto..ini kunyuk yg sedang cari panggung...'
2,RT USER: Perek dibayar 500-1jt per crot. Sedangkan abg abg baru kenal crot malah mau gratisan sama pacarnya yang bensin aja susah. Ka\xe2\x80\xa6'
2,RT USER: Gede amat punya on Diego USER USER USER USER USER USER USER https\xe2\x80\xa6'
1,"RT USER: Tau ga responnya apa?\n\nDia maju juga sampe muka kita deket banget, dengan beraninya natap mata aku terus dia jawab\n\n""Ke\xe2\x80\xa6'"
2,RT USER: Bokep cewek bispak bandung ngentot Croot Di Dalam \xf0\x9f\x98\x80\n\nDownload Full : URL URL
2,RT USER: Bodo amat anjir bodo ngakak gua ngakak astagfirullah humor bet URL
1,"RT USER: Nambah lagi nih..mega collection yg minat,monggo d DM URL"
2,RT USER: Himpunan\nTai\nIblis'
1,RT USER: Ironinya banyak bisnis dg mega triliunan profit namun dulu pendirinya sama sekali nggak punya mimpi kesana. \n\nContohny\xe2\x80\xa6'
2,RT USER: Ini adalah salah satu IBLIS BETINA yg lg gentayangan.\nDuku calon legislatif GAGAL.\nSI Penipu Ijasah PALSU.\nSkg dia tlh ber\xe2\x80\xa6'
1,"RT USER: Kalau sdh begini, Apa Pak USER , bakal memberikan rehabilitasi?\n\nUSER tdk bersalah, apa yg dia katakan benar!\n\nAl-\xe2\x80\xa6'"
2,RT USER: kebelet ngentot di kamar mandi \xf0\x9f\x98\x8d\nURL
1,"RT USER: USER USER USER USER Politikus apa pelawak? Sorry, kayak karakter pelawak haji bolot. Kalo denger yg die\xe2\x80\xa6'"
2,RT USER: Tante Gak Tahan Dietot Kontol Gede URL
1,"RT USER: yg paling bahaya bukan tingkat marahnya org pemarah, tapi marahnya org yg capek sabar..\nbatas capeknya org sabar itu kapan\xe2\x80\xa6'"
2,RT USER: gangerti lagi sama TNI yg mau maunya ngewe Banci :(\nMnding buat tania aja itu TNI nya:* tania ksh memek URL
2,RT USER: USER USER USER USER Plenjas plenjus koyo bencong \xf0\x9f\x98\x81'
2,RT USER: baru pertama kalo kulum kontol nih kayaknya URL
2,RT USER: Kadang Kontol Rasanya Manis Kadang Juga Asem . Kenapa ya? \nURL
2,RT USER: Jilat kontol sampe tegang baru masukin memek'
2,RT USER: Udah basah memek pengen di entot'
1,"RT USER: ""Wahai orang-orang yang beriman! Masuklah ke dalam Islam secara keseluruhan, dan janganlah kamu ikuti langkah setan"" (QS\xe2\x80\xa6'"
2,RT USER: Pegawai Bank Danamon lagi asyik ngemut kontol pacarnya..\nVideo Lengkapnya &gt;&gt; URL #bokepterb\xe2\x80\xa6'
1,"RT USER: My Ajusshi ini gelap bin suram. Durasinya agak panjang, tapi gue demen banget drama model gini.\n\nLee Ji Eun juga mantebh\xe2\x80\xa6'"
2,RT USER: Jaga gf nie ibarat kita jaga kebun. Kena tengok selalu kalau tk tengok takut nanti tiba tiba tersodok dek babi. You know b\xe2\x80\xa6'
2,RT USER: USER USER\n\niklan BEGO buatan partai BEGO untuk pemilih BEGO'
2,RT USER: USER USER Lo rabun apa budek?\nGue nulis gak ngomong!!\n\xf0\x9f\x98\x81\xf0\x9f\x98\x80'
2,"RT USER: #2beer sebenernya bosen tubir rp, tapi liat mereka goblok jadi seru'"
2,RT USER: Wasit goblog!!! Itu sah goal!!!'
2,RT USER: Sayang banget kalo gak di share. Cewek jilbab bro. Cantik yah padahal haha. Ngentot di toilet URL
2,RT USER: Ni memek tyap hri snge mulu'
2,"RT USER: USER lost respect untuk kesekian kalinya buat agency yg lo banggain, buat artis yang lo banggain. \nkelakuan tai kucin\xe2\x80\xa6'"
2,"RT USER: Bunda yg pro bnget goyang kontol suaminya,private bun\xf0\x9f\x98\x82g bosen liat vid ini\xf0\x9f\x98\x8d trus kasih RT biar vera bisa liat trus\xf0\x9f\x98\x8d\n\nhtt\xe2\x80\xa6'"
2,RT USER: Setiap memek cewek itu beda.\nmemek USER beda juga.bulu nya juga gak begitu.gak ada yang tau gimana.yg tau cuman paca\xe2\x80\xa6'
2,RT USER: USER Manggilnya jgn pelan2 mbak cebong budek smua\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2,RT USER: Ketika memek becek aku harus apa???'
2,RT USER: Banyak penipu tai !!! Gw sumpahin gk bakal berkah hidup lo anjing'
1,"RT USER: Ini ajaran Pembangang,hilang rasa hormat pada pihak berkuasa.. kalau zaman tok USER dah lame kene sembur air\xe2\x80\xa6'"
1,RT USER: Iblis itu :\n1. paling ga senang dengan suara adzan. \n2. Paling ga suka dengan hijab dan cadar \n3. Paling ga suka dengan s\xe2\x80\xa6'
1,RT USER: Tuh kayak fist travel sm abu tour yg gelapin uang jamaah umroh\nNah itu jelas2 melecehkan napa kamu diem aja?\nIni orang\xe2\x80\xa6'
2,RT USER: twitteran mulu pantesan goblok.'
1,"RT USER: USER Keren dong Bapak Presidenku USER, Ayo, kita tularkan internet positif, jangan marah kalau ada postingan ny\xe2\x80\xa6'"
1,"RT USER: USER &lt; Terus ya, NSFW bukan cuma genjat-genjot doang. Tapi yang namanya NSFW udah pasti gak aman buat anak di bawah umur. T\xe2\x80\xa6'"
1,RT USER: USER USER USER USER USER USER USER USER USER\xe2\x80\xa6'
2,RT USER: USER USER kunyuk satu nih yg gua punya wkwkwkk'
2,RT USER: Ajari aku bagaimana bersikap masa bodo seperti yg kamu lakukan padaku \xf0\x9f\x98\x80'
1,"RT USER: USER Tadi ada di IG. Yaudah lah ya jd aku narik tmn2 aja terus bahas Bakso disana, abs itu kan aku perhatian aku blg mas\xe2\x80\xa6'"
2,"RT USER: ga ada urusannya, monyet. gua broken home kaga gitu2 amat. malah dipukulin sama temen2 gua yang kaya raya. ga ada ga ada. h\xe2\x80\xa6'"
2,"RT USER: USER sekalian kalo di pasar nemu tukang jualan pisang, makiin aja abangnya gara gara dia pendukung LGBT!!!!!! haduh\xe2\x80\xa6'"
2,RT USER: ABG SMA Sange telanjang Masturbasi \xf0\x9f\x92\xa6 \n\n#bokepindo #cumtribute #engas #memekbecek #bugil #ahok #bokepbarat #CewekSeksi #pasu\xe2\x80\xa6'
2,RT USER: mahasiswi sange ngocok memek\n\n#colmek #ngintip #bokepindo #VivoV9 #kincil #bokepsma #pasutri #ngentot #tantegirang #bugilte\xe2\x80\xa6'
1,"RT USER: 1. Saya ada satu cerita dari seorang cowok yang tinggal di China. Sebelum saya mulai bercerita, saya cuma mau pesan, jadi\xe2\x80\xa6'"
2,RT USER: Anjirr Di fuck sama Kontol Kuda.. URL
2,"Sa tanya psl kerja, kau tanya lg lain2 dari kerja.. Aduh sa umban kau guna babi'"
1,"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet #PaulPogba URL"
1,"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet URL"
1,"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet URL"
1,"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet URL"
1,"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet URL"
1,Saban mau nulis fiksi tentang monyet selalu kubayangkan kucing piaraanku sebagai monyet. Secara gak boleh miara monyet'
1,saja throwback lagu zaman sekolah \xf0\x9f\x98\x82 cinta monyet konon\nURL
2,"Sampai bila-bila hati tak akan bersih dengan melihat orang dengan mata yang merendahkan martabat orang lain. Whats worst, thinking you are any better than them. Perangai hampir sama dengan iblis.'"
1,"sampai skrg tertanya tanya si Athea guna tepung apa buat roti jala. Si qayyum ni bukan nk jawab . haih #TakAdaCintaSepertiMu kahkhakkah, macik min kecoh gila'"
2,SAYA GAK GILA. Sinting URL
2,Saya mencium bau bau pecun URL
1,Saya suka video USER URL Awal Kisah Perseteruan Haji Bolot &amp; Malih Tongtong'
1,Saya suka video USER URL A Way Out - Kolaborasi 2 Idiot Kabur Dari Penjara'
2,"Sblmnya, USER ngetwit soal SIM dan gmn cara bikinnya.\n\nBlkgn, gw liat bnyk gambar2 ini seliweran.\n\nAda yg SIMnya ""Nembak"" sm ""Mungut di Pos Ronda"", ada jd ttg tingkat Kecerdasan Pengemudi yg ""Bego"" sm ""Idiot"".\n\nPertanyaannya, koq bisa pd dapet SIM?\nGmn caranya?\n#Eeaa URL"
1,Se tulen apapun seorang lelaki kalau dikejar banci tetap saja lari #konyol #selamanyaku #kita'
2,"Sebelum Tentara Saudi Tiba di Suriah, ISIS BANCI LARI ke Libya URL URL"
2,Sebenarnya perempuan juga bisa lebih brengsek dari laki-laki ketika mata hatinya tertutup.'
2,Sebenernya pacar gue itu 12 idiot :*'
1,"Seekor monyet yang berada di Kebun Binatang Tianjin, Cina menjadi viral karena memiliki wajah seperti manusia. Monyet berusia 18 tahun itu diketahui berjenis capuchin yang berasal dari Amerika Tengah. URL"
2,seharian bedrest. gua pikir udah malem. ternyata baru setengah 7. bajingan :('
2,"Sejauh ini. Waktu kosong dalam malamku, kamu masih terlintas dibenakku dan tersenyum. Hatiku berkata ""si brengsek bikin rindu terus""'"
2,sekarang ni dah tak mampu tersenyum . rasa terduduk . babi babi babi'
2,"Sekarang yang gembel gembel twitter dan whatsapp chat gak jelas di whatsapp langsung block apa lagi yang bebencongan minggir cuihhhh kenapa gak cepat kena mati aja kek yang banci2 dan feminim sialan ganggu orang aja ,\nOrang dri baik2 sampe kasar emang dasar bencong gak tau malu'"
1,"Selain ntu, saya hendak berkata begini :\nTidak kudu keras dilawan dgn keras seperti Kung Fu. Kadang kita perlu pake Tai Chi, kelembutan dgn mempergunakan kekuatan lawan.'"
1,"Selama lo nggak ngerugiin diri sendiri dan juga siapa pun, tetaplah berbahagia dan bodo amat dengan omongan orang lain.'"
1,Semoga ini pelakunya bukan orang gila lagi. URL
2,"sempet putus, terus aku masih belum berani approach dan nunggu lagi. pas udah berani eh si kunyuk balikan. yaudah lah yA nunggu lagi'"
1,"Semua bentuknya adalah problem2 populer remaja/cinta monyet, tapi tidak hiperbola.\nPopuler artinya semua orang merasakan. Trouble-nya universal. Masalah orang ketiga, komunikasi, dan sejenisnya.\nMemang orang Indonesia suka terbawa perasaan. Tipikal.'"
1,Sendu gila rasa'
1,Senin gak jadi udik karna ditemani acara menarik dengan juri yang asik asik dan suara kontestannya yang autentik dengan penampilan fantastik! USER USER #GrabTakesYouThere #IdolSpektaTop3 #IdolByOpera'
2,seorang bajingan tidak pants untuk di prthankn'
1,Sepupu bos gw punya FB.. namanya Sin Ting.. sebagai orang Indonesia kalo baca nama FB nya pasti wa ngakak.\nAkhirnya wa bilang kalo Sinting dalam bahasa Indonesia artinya crazy. Dan mereka tertawa.'
2,SEREM BGT SETAN'
1,serius leluhur2 gw yg dari dayak ni kalo gak dukun ya bandar togel makanya gw kaya gini separo pandai membaca orang lain separo bejad'
2,Sesama smstan tapi malu2in hhhh bangke kesel w'
2,SESUAI JANJI WOI. LU BALIK JD KIBUM ANJER! KUNYUK DAH BACK EAK USER USER \xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a'
1,"Setiap kali menyaksikan topeng monyet di kampung, saya merasa iri sama kelompok topeng monyet itu. Mereka bisa menyulap sebuah aksi penyiksaan terhadap seekor monyet menjadi tontonan hiburan bagi warga... URL"
2,"Setidaknya gw punya jari tengah buat lu, sebelom gw ukur nyali sama bacot lu \xf0\x9f\x98\x8f'"
1,Shanks dan krunya telah mengetahui Buah Iblis milik Luffy adalah Gomu Gomu no Mi sebelum dimakannya'
2,"Sherlock Holmes itu idiot! Graham Bell itu bodoh! Yang satu detektif, yang satu penemu telepon. Tapi tak seorangpun yang menemukanmu selain aku. Aku jenius ya!'"
1,Shio baekhyun itu Monyet'
2,si goblok nyuruh ngupas kulit kacang ijo ber baskom baskom tolol bgt tai dikira gampang asu. GABUT BGT IDUPNYA MONYET GAK BALIK BALIK GUE'
2,"Sial Banget aKu Hari ini ! Udah Kena Copet , Sakit Mencret , Jalan Kepeleset , Kaki Lecet , Muka di jepret sama karet , ehh skarang status Sekarang Malah Di baca Sma Monyet .. !! wkwkwk'"
1,Siap siap pura pura budek kalo ada yang nanya'
2,Siapa yang kunyuk mas hehe URL
2,Siapa yg pengen di sodok memeknya? Chat yuk di WA: 089638309670 BBM:ANDIBLZ #sange #horny #jomblo #tante #janda #cewek #chatsex #kontol #sex'
2,sinden banci kocak princes aprilia &amp; mimin onggo inggi: URL melalui USER'
2,Sinting gua asli anak winner beneran pada punya twitter'
2,"Sinting ini sanca records. Setelah kemarin sukses cover soundtrack wiro sableng, sekarang sukses juga cover soundtrack mighty morphin power rangers.\n\nJuara\nURL"
2,Sinting sia sana minum obat URL
2,"Sinting sih, bukan cuma pesepakbola, tapi juga jualan bahan kimia! URL"
2,"sinting udah digedein volumenya udah di dengerin taunya pas diputer bukan day6, marah:('"
2,"sinting, SP keluar tgl 28 maret, rencana kirim 28 maret juga \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 modyar'"
2,SINYAL GEMBEL BGT NAPADAH'
2,Sinyal mu ko tai su USER'
2,"sis kalau tak suka sis cakap je depan muka, sis puas hati &amp; dia pun tahu perangai bodo dia so hidup bahagia takda masalah muka berseri seri duit makin banyak pokok subur pencemaran makin kurang kesan rumah hijau pun boleh kurang'"
1,Sis penah request kat dia nak 8+. Tapi masa tu dia buat bodo je. Last2 mase birthday dia bagi natang ni. Sis happy la bukak sekali tengok2 WHAT??? IPHONE?? alaaaa sis maksudkn S8+ bukan iphone8+. My mistake sbb ckp 8+ je. \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Pegi tukar balik. X minat la apple. Iphone? Eeyewwww URL
2,Sisaan sore jalan sama si kunyuk. URL
2,Solo - Sby.... 10 jam??? Katrok bin udik soalnya lbh parah dari 25 Thn yll....'
2,Sompret ador diprotect blm sempet gue follow ajhakabahajha'
2,sompret sekali lagi enak enak tiduran tiba tiba hujan kudu masukin jemuran eh 5 menit kemudian terang lagi. ingin berkata halus \xf0\x9f\x98\xb2\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2'
2,Sudah lupa cara menikmati makan enak yang penting kenyang sajahhhhh skrg .... Gembel \xf0\x9f\x98\xac'
2,"Suka bgt emutin kontol yg gede,,,, gt,,,'"
2,"suka suka gwelah mau nulis halu kek. gila kek. sarap kek. sedeng kek. delusi kek. yang penting gue bukan anak rp, ga malu maluin image idol.'"
1,Sulit meyakinkan monyet bahwa apel lebih manis dari pisang.'
2,sumpah anjir kesel bat gwa yaallahh'
2,Sumpah nyesek anjirr.. Kayak gue goblog banget percaya sama dia cihhh'
2,sumpah subjek ni byk gila babi'
1,"Syarat untuk menggunakan Tai Chi, kudu tauk apa yg sedang dimainkan oleh lawan. Kudu tauk materi yg sedang dipergunakan oleh lawan.\n\nKitanya kudu lebih pinter dah gitu. Kudu dah selesaiin buku cerdas tangkas jilid 5B.\n. URL"
2,Syg bgt ya ngeliat perempuan kyk gini... Gak ada status apa2 tp udah nemplok sm laki-laki sana sini. Haduh....\nNagita Slavina Blak-blakan Sebut Ayu Ting Ting Kampungan \xe2\x80\x93 VIVA URL
2,"Tadi beli, dapet B semua. \n\nUdah firasat hoki, taunya rank turun. Kampret. URL"
2,"Tadi devor nuna, sekarang rafen kunyuk. Anjir kapan gua tenang!? URL"
2,Tadi I confused gila bila instructor tibe2 bbual in chinese to me aku step mne nya phm uh cing cong ling long ding dong'
1,"Tadi ketemu arief USER , gw sok-sokan cuek biar ga dikira udik. Terus tiba tiba ketemu mata dan gw dikasih senyum.. ugh ~ (senyumin balik dan tetap lanjut cuek)'"
2,"Tahey romi menuhin tab mensyen gw USER \n\nI can\'t contain that many ""monyet showeran"" at once \xf0\x9f\x98\xad\xf0\x9f\x98\x82'"
2,"Tai adalah, saat gue biasa aja, dia baik banget &amp; ngejar-ngejar gue. Eh pas gue udah sayang + nyaman, dia malah jadi cuek &amp; pergi gitu aja'"
2,"Tai adalah, saat gue biasa aja, dia baik banget &amp; ngejar-ngejar gue. Eh pas gue udah sayang + nyaman, dia malah jadi cuek &amp; pergi gitu aja.'"
2,"Tai ah, kalo emang ngerasa kerjaan itu disgraceful, ngomong kek dari awal. Bilang terserah gimana gue, abis gue ttd kontrak nawar2in lowongan lain -____-'"
2,Tai doido'
2,tai lu semua yg bikin meme kayak gitu. lo tau gak rasanya exhausted kayak gitu karena kecapean? iya gua pernah rasain kayak orang mau mati. Bego dipelihara sampah'
2,Tak pasal keluar perkataan babi bila baca last tweet \xf0\x9f\x98\xad URL
2,Tampaknya aku perlu ngentot tante\xc2\xb2 atau oma\xc2\xb2 \nSiapakah yg mau... USER atau USER atau USER URL
1,"Tanaman obat dihalaman rumah ibu ku tumbuh subur, alhamdulillaah...Cengkudu, buah dewa, kencur, jahe, salam, bawang merah, jambu monyet juga ada dll... Pengen delima belum dapat...hunting ah.. Latepost24feb URL"
1,"Tbh, aku dgn abang like anjing dgn kucing. 24/7 gaduh. Pernah sekali kiteorg gaduh sampai bertumbuk. Then dia lari rumah. Tapi, selang sehari baik balik.'"
2,Teman tapi kampret semua ini namanya :(( URL
1,tempat sesat cari jalan mau pgi maktab gaya \xf0\x9f\x98\x82 jln shortcut situ tapi ditutup sebab construction nya ni \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 HAMBAR GILA U TURN U TURN SINI \xf0\x9f\x98\x86\xf0\x9f\x92\x94 URL
2,"Tempe Penyet di bumbuin\nhalo monyet ge pain??\ntempe penyet ge murah\nada monyet ge marah,,.\ntempe penyet sayur buncis\nayo,,monyet senyum donk\xe2\x80\xa6.. plisssssssss\xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6'"
1,Tengok buku2 yg Kak Nisa baca aku sedar yg aku tak baca sebegitu variasi tajuk.. aku baca palestine ja 5 bulan ni..\n\nAku bodo dah weii..'
2,Teringat dulu ada org nk deactivate tapi punya la panjang drama dia sampai buat countdown. Bajingan'
1,"Teringat ngan kisah ""bunga"" yg sedang hangat dalam course gua, hahahahah gua terfikir jgk ad mase pulak dia nk bgi thu detail pergerakkan member gua.. Tpi tahap gila aku takde tahap nk jga tepi kain org, but I\'m sweet stalker, beautiful and smart'"
2,Terkadang mending terlihat seperti bajingan dan bangsat sekalian daripada yg terlihat kalem dan alim tapi tau tau bikin malu orang tua...'
1,Terlepas lo seorang gay atau banci..sejatinya lo seorang laki2 dan harga diri seorang laki2 itu yaitu BEKERJA.'
2,Ternyata bener indosat itu maling pulsa. Brengsek bener. Sial. Pulsa gua 200rbu. Peepanjang paket 149rb. Masa ga cukup tp pulsa gua ilang 100rb lebih. Brngsekkkk. Bangkrut kek luh !! \nUSER URL
2,"TERUS AKU BARU NARIK GACHA DANTORI TADI,,KAMPRET,,,,KAN,,,DAIYAKU HABIS...'"
2,"Teruss karna sekolah q cuma sampe hari jumat, nah hari jumat ada foto perkelas gitu. Iya sekolah q ga ada buku tahunan, gembel emank. dah tu adanya foto perkelas dan temanya bebas'"
2,"Tiap gue pake celana pendek di atas dengkul dibilang banci, pake di bawah dengkul dibilang gak gaul. Mending gak pake celana deh..'"
2,"Tiap pake foto bapak sih. Kalo pake wonho kenapa gue ngerasa kotor, berdosa, pecun, dan menjijikkan ya....................'"
2,"Tidak semua laki laki brengsek, tapi laki laki brengsek itu benar benar ada di dunia ini'"
2,tolol dah ditungguin juga bgst'
2,"Tolol, emang kelompok anjing'"
2,"tp ini true bgt. Kyuhyun mana ada, di pantai aja pake manset gitu. udik dasar.\n\napalagi Jihoon.'"
2,"trs kl ada bacot bacot di grup, kl dia udh ngomong, pasti pada setuju semua'"
2,Trs temenku liatkan ke aku ss-an story si istri ini tadi. Si istri curhat habis-habisan dan ngatai si suami ini bajingan + nge-mention akun si suami'
2,tua tua pun bodo betul otak URL
2,"twitter logonya burung tapi isinya manusia, anjing, monyet, sama babi.'"
2,"Tyas Mirasih ? Pecun gitu, dulu bareng sama aku agency nya'"
2,UDAH GILA YA YANG BIKIN WEBTOON MATAHARI 1/2 LINGKARAN. ITU YANG NIKAH ARKA?!?!?!? wah sinting gue yang nanges'
2,udah gue tinggal beli batagor sampe balik lagi blm mulai anjir ngaret amat'
2,"Udah jelek brengsek lagi, kenapa\ngak mampus aja sekalian :('"
2,"Udah maenin hati akunya, udah ngacak-ngacak perasaan akunya?? BERESAN DEUI GOBLOG!! BALATAK!! &lt;\\\\3'"
2,Udah sinting URL
2,udah udik gay lagi'
2,udah udik gay lagi.'
2,"udik, itu gue kl abis minum soda langsung sakit tenggorokan \xf0\x9f\x98\x85. dikira sih kemarin karna paketan minumnya soda kan ya, meski lemon katanya. langsung kayak pilek dan sakit tenggorokan dr bangun tidur \xf0\x9f\x98\x81. minum es es esan jg gt terutama yg gulanya campuran, sensitif \xf0\x9f\x98\xa5'"
2,Utang-utang kecil itulah yang sering dipakai iblis untuk menyiksa kita. #MBML'
2,Waduh si banci bikin sensasi lagi nihh URL
